authorId,name,url
1873170,Vojtech Forejt,
40136108,P. Novotný,
1747491,P. Bouyer,
38773815,S. Laursen,
3161901,Jakub Michaliszyn,
3322189,Aistis Simaitis,
1838592,Clemens Wiltsche,
72070656,S. Roux,
2770100,Y. Oualhadj,
52207699,Pierre Vandenhove,
3346187,Simon R. Leßenich,
1737831,Thomas Colcombet,
1765827,M. Jurdzinski,
2611279,V. Bruyère,
2531352,Q. Hautem,
71890171,Loïc Hélouët,
1388908931,Ritam Raha,
2875305,Udi Boker,
143613338,J. Sproston,
3150866,L. Ryzhyk,
50640765,Adam Walker,
144993883,C. Fields,
2846852,N. Basset,
2894246,Patrick Gardy,
35135430,Reino Niskanen,
47588604,X. Dupont,
1798255,Diego Figueira,
144643380,M. Praveen,
2441167,Quentin Monnet,
2070052,Romain Brenguier,
3223027,Ahmad Termimi Ab Ghani,
40638384,Kojiro Higuchi,
3312257,N. Troquard,
144641675,M. Wen,
49038790,K. Larsen,
3075344,A. Bohy,
88927622,Julie Parreaux,
2749431,Gal Amram,
1701597,S. Maoz,
8160107,Or Pistiner,
1783720,Jan Oliver Ringert,
1390030989,Aniello Murano,
1876227,S. Rubin,
1490938101,Martin Zimmermann,
39243491,Jean-Baptiste Courtois,
1701212439,Frantivsek Blahoudek,
1388354262,Tom'avs Br'azdil,
1814528,Melkior Ornik,
103751119,Pranay Thangeda,
120991144,Ahmad Termimi,
15670740,A. Ghani,
40232210,K. Tanaka,
145489652,S. Jain,
1703048,B. Khoussainov,
48624537,Wei Li,
1692829,J. Hromkovic,https://www.semanticscholar.org/author/1692829
145133005,R. Vollmar,
1794860,A. Belovs,
2119507,A. Rosmanis,
2943381,Juris Smotrovs,
2001796,Dirk Leinders,
1691736,Nicole Schweikardt,
1760217,J. Tyszkiewicz,
20566438,Issei Sakashita,
37887401,L. Zhang,
1759943,G. Reggio,https://www.semanticscholar.org/author/1759943
1397353618,G.,
51974806,Universit,
2145392,C. Choppy,
33802144,M. Cerioli,
1682271,R. Stärk,
65985193,Christine Choppy,
143611275,M. Palomino,
47092974,A. Verdejo,
1398676573,N. Martí-Oliet,
29987726,Ronny Tredup,
143775646,A. Walther,https://www.semanticscholar.org/author/143775646
2454215,G. F. Corliss,
20012411,C. Faure,
145983059,A. Griewank,
2695076,L. Hascoët,
50268625,U. Naumann,
34114751,J. Sternberg,
2604423,U. Naumann,
102025900,A. Comas,
90634675,V. Ferronsky,
1955429,E. Slusanschi,
84569456,Bart van Merriënboer,
145622741,J. Castellanos,
144571199,J. Sempere,
50408725,Krassimir Markov,
145652757,A. Timofeev,
67277384,A. Voloshin,
143900500,A. Eremeev,
2212083,K. Vanhoof,
1882073,A. Kleshchev,
2312448,L. Aslanyan,
2778066,A. Palagin,
1681383,L. F. Mingo,
1986966,Alfredo Milani,
2106475,P. Stanchev,
145622166,A. Shevchenko,
2403005,S. Dodunekov,
49553710,A. Eskenazi,
66208426,B. Fedunov,
7798445,V. Sgurev,
93807953,V. Velichko,
2283112,G. Rybina,
3121280,Gennady Lbov,
7621922,V. Jotsov,
37228176,G. Martín,
144955540,F. Vico,
1398866063,M. Jiménez-López,
66675628,Erzsébet Csuhaj Varjú,
145246121,M. Paun,
1409843581,Jose Angel Sanchez Martin,
1398313595,José-Ramón Sánchez-Couso,
32276717,M. Reyes,
143704706,G. María,
117640853,F. D. López,
51960067,Nuria Gómez Blas,
16058687,F. Gisbert,
151129951,Miguel Angel López Peña,
1403842511,G. Bel-Enguix,
1410269281,Sandra Gómez-Canaval,
2003305765,José Ramón Sánchez Couso,
72107667,M. Gheorghe,
145639497,R. Heckel,
1403048052,Fernando Sancho-Caparrini,
8499999,L. López,
1843051,Alberto Arteta,
1403017328,Antonio Jiménez-Pastor,
2178258,E. D. Rosal,
144587823,A. Ortega,
153061528,Emilio del Rosal García,
1953993,D. Pérez,
3255519,Alexander Perekrestenko,
2330521,M. Alfonseca,
152640282,A. Ortega,
144533540,E. Santos,
72164847,A. O. D. L. Puente,
72920186,M. D. L. C. Echeandía,
35206396,R. Hervás,
78699702,A. Martínez,
143995768,Carlos Castañeda,
68986332,J. M. R. Siles,
72732805,Diana Pérez,
73578203,Manuel Alfonseca,
47671393,C. Navarrete,
146651330,Eloy Anguiano Rey,
145473598,Miguel Cuéllar,
1781927,P. Bottoni,
1745654,A. Labella,
103387628,Gema M. Mart,
147905779,R. García,
133885298,Emilio del,
1706466,L. Flatto,https://www.semanticscholar.org/author/1706466
32167410,A. Kreinin,https://www.semanticscholar.org/author/32167410
2461301,S. Bhatt,
1982433,P. Siwak,
1855718,Tsuyoshi Ogiro,
1683329,D. Bert,
39925347,J. B. Shield,
32281922,Jaime Alejandro Bohórquez,
2044704,Derek Rayside,
2174769,Aleksandar Milicevic,
3171961,Kuat Yessenov,
145872825,G. Dennis,
145132131,Daniel Jackson,
2621809,Federico Olmedo,
2209142,Benjamin Lucien Kaminski,
103869392,Michaelwerman Andshmuel Peleg,
37614442,B. Wang,
34990485,M. Ichino,
1765522,J. Sklansky,
143950908,D. Kirkpatrick,
47116603,W. Lu,
2417208,Liangwei Jiang,
144208001,M. Wang,
145853732,Q. Ma,
3328936,S. Bellaouar,
2060703,H. Cherroun,
36151408,M. Quddus,
97517622,W. Y. Ochieng,
2868552,R. Noland,
145716181,F. Oliveira,
70370649,J. C. Jeong,
144378706,S. Y. Shin,
153897442,C. D. Lee,
153020826,Y. U. Yu,
87318349,R. Subbiah,
1707439,D. K. Tasoulis,
1742582,V. Plagianakos,
1721503,M. N. Vrahatis,
40406558,Richard Göbel,
2409229,A. Almer,
50594282,T. Blaschke,
33547943,G. Lemoine,
143755378,A. Wimmer,
143684066,D. Bernstein,
17434392,A. Kornhauser,
46202933,Xian-he Sun,
38965650,N. N. Kamel,
102159926,J. O'Rourke,
2018519,Z. Aviad,
1769158,W. Ochieng,
39858172,M. Quddus,
1974226,S. Soundaralakshmi,
2255154,M. R. Bhujade,
6401511,Rooma Rathore,
3288179,Glenn G. Lai,
1782967,Hans Raj Tiwary,
153404345,Reimund Seidel,
2084006,R. M. Idury,
1783217,A. Schäffer,
1811309,G. S. Lueker,
103955151,Takao Asano,
1798367,M. Edahiro,
50045120,H. Imai,
2518433,M. Iri,
1746679,K. Murota,
1770729,A. Yao,
38590642,T. J. Hunter,
1804564,J. B. Saxe,
2827027,K. Mastakas,
34977514,Thomas Dubé,
33277789,W. Lu,
1400071623,F. SergioA.Rodriguez,
1931690,E. Seignez,
2800621,R. Reynaud,
145067122,M. Talamo,
1726700,G. Gambosi,
103054024,James R. Lersch,
40069321,B. N. Webb,
102687118,Karen F. West,
144350478,M. López,
1776817,R. Grossi,
69507966,S. Vitter,
144867585,K. Swanson,
1705102,A. Bayen,
1867415,K. Mokhtari,
26957594,G. Gartner,
2560535,Haosheng Huang,
46276581,J. Li,
144502489,A. Yazici,
39750358,R. George,
1868219,Chih-Chiang Yu,
1755393,W. Hon,
1678603,Sean M. Falconer,
39365730,P. Svensson,
1934525,B. Boutsinas,
1990489,P. Alevizos,
40078902,G. Pavlides,
34942160,T. Shibuya,
145990243,Igor Kurochkin,
27379268,M. Werman,
144406261,Shmuel Peleg,
144171208,S. Iyengar,
38272877,Subbiah Rajanarayanan,
145367501,M. Rohani,
145110209,D. Gingras,
1805254,D. Gruyer,
144023658,Timothy Hunter,
1689992,P. Abbeel,
34588238,S. Hibino,
1715020,Elke A. Rundensteiner,
1870769,Theis Rauhe,
40203079,Y. Chiang,
3293270,Y. B. Sarvrood,
49239835,Nurul Amin,
144214878,Vinit Jain,
1740403,B. Shneiderman,
143731275,H. Scholten,
101459290,Junki Itoi,
49579443,Masahiro Sasabe,
48924271,J. Kawahara,
1704623,S. Kasahara,
1722860,W. Purgathofer,
144034273,J. Schönhut,
93928545,S. Buehler,
38695825,M. Prange,
1712145535,John Mrziglod,
144054188,V. John,
3787582,M. Burgdorf,
9265129,O. Lemke,
1786130,K. Kanth,
3056361,J. Friedman,
3203897,P. Yianilos,
49770895,C. White,
2419172,Yakov Nekrich,
1729434,Hee-Kap Ahn,
2868157,P. Braß,
3243667,Hyeon-Suk Na,
145167648,C. Shin,
96692238,H. H. Dannelongue,
2036103,P. Tanguy,
2663297,Nagendra R. Velaga,
69024566,D. K. Tasoulis,
2255755,P. Vaidya,
2547553,To Tu Cuong,
104439853,Jyrki Katajaien,
2933660,D. Cibiceli,
1718671,B. Bhattacharya,
118604281,Y. Ochieng,
3071460,A. Brodnik,
1862782,Defu Lian,
144571637,Xing Xie,
11144380,Vincent W. Zheng,
121209360,N. Yuan,
2642200,Fuzheng Zhang,
30782694,V. Plagianakos,
120813011,D.K. Tasoulis,
9118863,M.N. Vrahatis,
3113323,D. Dearholt,
108146841,N. Gonzales,
90712794,N. Vrahatis,
48503671,T. Fischer,
31567532,Yigong Hu,
51435058,Binbin Lu,
2761797,B. Rosenberg,
21850990,Shuaidong Zhao,
49481065,Kuilin Zhang,
2858123,J. Aoe,
2417770,R. Herring,
145473758,R. Helm,
1795826,Martin Odersky,
144689823,C. Chen,
143731578,Yan Ding,
49418990,X. Xie,
48708884,Z. Wang,
50032417,L. Feng,
2141188,Y. C. Wee,
2063180,M. Jain,
47523189,M. Lamoureux,
41174254,K. Wolfrum,
31032058,Tianlai Xu,
2814481,Dongxiu Ou,
46286186,Yu-Chen Yang,
1824934,A. Sexton,
69847143,A. Biazin,
2145910,E. Myers,
145011589,Webb Miller,
3293086,E. Jenelius,
1990743,H. Koutsopoulos,
145942265,C. Adams,https://www.semanticscholar.org/author/145942265
2606729,J. Vicard,https://www.semanticscholar.org/author/2606729
1748459,E. Ngai,
2622924,X. Nicollin,https://www.semanticscholar.org/author/2622924
3086664,J. Sifakis,https://www.semanticscholar.org/author/3086664
2964569,S. Yovine,https://www.semanticscholar.org/author/2964569
144444625,Z. Duan,
1709782,M. Holcombe,
145022369,P. C. V. D. Brand,
2738594,Chunqing Chen,
144867773,A. Martin,
2417150,Yingying Zhang,
1698782,M. Cosnard,
144472242,T. Hickey,
37699985,David K. Wittenberg,
48059597,T. Rossi,
50876548,R. Cigolini,
1794639,R. L. Spelberg,
40501890,E. Lehmann,
145684001,G. Batt,
48220612,S. Purushothaman,
2189568,A. Zwarico,
1926924,Nabil Belala,
143909094,M. Najafi,
145811596,R. Nikoukhah,
1380253232,P. D’Argenio,
143997100,T. Rossi,
40577829,C. Noe,
2088684,A. Sianesi,
144758053,L. Léonard,
143742222,G. Leduc,
1400388056,van Mf Marcel Amstel,
1731972,Y. Lakhnech,
1475825297,Valrie Berth,
143767512,Paul Bell,
98498225,Shang Chen,
16555883,L. Jackson,
40398343,G. Castelnuovo,
34735134,A. Carpi,
1775995,M. Hirvensalo,
1800650,Daniel Reidenbach,
2044250,S. German,
2750466,Thomas Kleymann,
66564485,P. Cebrykow,
2678705,M. Felleisen,
1468394998,Jaime Acevedo-Chedid,
1401044962,Katherinne Salas-Navarro,
1401044984,Holman Ospina-Mateus,
1409506808,Alcides R. Santander-Mercado,
2477698,Xueling Zhong,
3355080,Dakui Jiang,
2368825,Z. Chen,
3171581,Guruprasad Pundoor,
2114334,Reza Ramezanian,
47890084,S. Mohammadi,
101428318,Ali Cheraghalikhani,
1975048,P. Liu,
2667972,X. Lu,
6225237,J. Pan,
2592716,Chi-Shiang Su,
121695345,Söhnke Maecker,
30503441,L. Shen,
2939567,Yueru Zhong,
98280234,W. Li,
2868693,T. Hsu,
48857304,M. Yang,
47904387,Y. Lin,
31248082,M. Çelen,
145185375,S. Li,
82904343,Zhi-Long Chen,
50754085,Kunpeng Li,
2779935,V. Ganesan,
8964580,A. Sivakumar,
2443835,M. Mathirajan,
36886790,L. Tang,
49515937,F. Li,
2290372,J. Liu,
1398675311,B. Scholz-Reiter,
2058610,T. Makuschewitz,
145660451,A. Novaes,
52496627,E. M. Frazzon,
32684604,O. F. Lima,
35015790,Daniel Oron,
21731907,Yan Lan,
40897068,Xin Chen,
50116455,Y. Piao,
1414462699,Adel Al-Shayea,
49775559,Mustafa Saleh,
52142868,M. Alatefi,
3873223,Mageed Ghaleb,
2397728,O. Daescu,
47910767,Derek Soeder,
144096306,R. N. Uma,
82705707,Chih-Lun Wu,
3225998,H. Huang,
145660449,A. G. N. Novaes,
144118943,Hasan Al Hasan,
28032963,C. Guéret,
32272816,D. Lemoine,
3100382,David Rivreau,
48684776,C. A. Ullrich,
35126004,Jen-Shiang Chen,
2923862,G. Vairaktarakis,
2636025,Y. Chang,
1699998,C. Lee,
49070129,Youjun Chen,
1968710,Jianming Dong,
144814553,A. Zhang,
3519489,Y. Chen,
145511337,C. Meinecke,
49499935,Jin-shan Yang,
49676700,C. Lu,
118420422,Kungpeng Li,
48113189,S. Iyer,
39058625,B. Han,
1744809,L. Mönch,
2000401087,Liji Shen,
1864901,Oleg Seleznjev,
40072782,R. Goebel,
2357656,R. Kazemi,
2404625,Bernd Stefan Eckhardt,
1697534,C. Knessl,
23207138,S. Businger,
66798288,Wojciech,
2655988,Kevin Leckey,
47021783,Michael Drmota,
153667314,B. Vallee,
153795137,S. Eckhardt,
46286682,J. Nowak,
1700523,GaHyun Park,
1792236,P. Nicodème,
1402978046,Carlos Zamora-Cura,
144805764,P. Jacquet,
34983272,Alexis Darrasse,
68982740,Brigitte,
1772030,W. Schachinger,
1985647,C. Montangero,https://www.semanticscholar.org/author/1985647
1705794,G. Pacini,https://www.semanticscholar.org/author/1705794
35184435,M. Simi,https://www.semanticscholar.org/author/35184435
1707206,F. Turini,https://www.semanticscholar.org/author/1707206
1443606160,Delphin S'enizergues,
144444663,Victor Campos,
1714765,V. Chvátal,
1784150,Perouz Taslakian,
41128354,M. D. L. Salle,
1679035,C. McDiarmid,
143882390,B. Reed,
102759108,B. Haas,
97885229,J. Liu,
144285482,S. Chun,
94257076,Chen Yu,
103219719,Jelena Ryvkina,
1431181888,Wolfgang Goethe-Universität,
2125710,Rafik Aguech,
2643430,Nabil Lasmar,
4009493,Pierre-Antoine Corre,
2228646,W. Goh,
2643212,E. Schmutz,
49144598,J. King,
2514846,A. Iksanov,
2964732,Z. Kabluchko,
2316431,A. Marynych,
1399105501,L. Addario-Berry,
144929113,Laura Eslava,
1815542,Sébastien Bubeck,
1755694,G. Lugosi,
2239596,Nicolas Fraiman,
2983211,R. Hofstad,
2930689,Peishu Chen,
92768938,Weicai Peng,
1809450,Shankar Bhamidi,
144742258,D. Sotnikov,
1715847,B. Sudakov,
1750794,U. Zwick,
4594657,Samuel Miner,
1994390,E. Schopp,
1703457,Dieter Mitsche,
40567169,Pavel Morar,
145709166,A. Ushakov,
145845943,M. Méndez,
1702800,G. Fayolle,
2048712,M. Krikun,
152270450,B. Reed,
2371005,T. Móri,
102921028,S'andor Rokob,
1709410,V. Dujmovic,
1709874,A. Frieze,
1685567,Abbas Mehrabian,
144510658,K. Ford,
145415606,C. Cooper,
144464156,R. Uehara,
145311325,Michel Pain,
103002601,Marion Sciauveau,
2080218,Varun Kanade,
35647859,Reut Levi,
1403790644,Frederik Mallmann-Trenn,
1809170,Jean-Marc Lasgouttes,
153886355,B. Reed,
1682949,F. Kerschbaum,
38336241,Sam A. Miner,
143978672,I. Pak,
103272298,Michał Karoński,
37821596,Wuxu Peng,https://www.semanticscholar.org/author/37821596
39441065,A. Desai,
1802463,Pranav Garg,
1911693,P. Krcál,
2983834,A. Stainer,
1725550,B. Genest,
1884064,M. Pradel,
2620528,Parker Schuh,
144146451,W. Yi,
49301636,Keisuke Nakano,
1714738,A. Berlea,
3334607,T. Arita,
2299662,K. Sugita,
1731543,M. Minas,
2576026,K. Tomiyama,
2255403,M. Flasinski,
144072231,O. Inoue,
48609282,S. Nakagawa,
1758958,M. Lauder,
1403916366,Norihito Motousu,
2780898,Zofia Flasinska,
2725856,Neelesh Korade,
144298515,S. Arun-Kumar,
39696067,Divyanshu Bagga,
3185879,Katrin Iltgen,
3217787,M. Koshkina,
1773432,F. Nardelli,
35277850,Valentina Castiglioni,
3316180,Jean-Marie Madiot,
1907524,G. Behrmann,
83014133,A. David,
145680480,Chun Tian,
152799197,A. Ahern,
104078827,S. A.,
47549483,C. Tian,
144473248,Joana Martinho,
32437779,E. Bihler,
1791292,P. Singh,
144298507,S. Arun-Kumar,
2681816,H. Kuwabara,
1720573,K. Agusa,
1734822,M. Benevides,
145401516,Xian Xu,
1794893,W. Kahl,
38868823,M. E. Müller,
1718845,J. Chen,
152733343,S. Arun-Kumar,
1757245,Nils Anders Danielsson,
13527624,Antonis Achilleos,
2024083,Daniele Varacca,
144539611,C. Martin,
1734940,S. Curtis,
145224792,P. Ribeiro,
143775101,R. Campbell,https://www.semanticscholar.org/author/143775101
52038245,B. Los,
87224250,B. Schätti,
47703656,C. Charvet,
49922967,Hee Seung Lee,
3120690,S. Szarek,
1403643412,R. A. Kawashita-Ribeiro,
8146067,Vinícius Tadeu de Carvalho,
89060191,Ana Caroline de Lima,
8411463,R. W. Ávila,
145140550,Rafael Fraga,
46612354,F. Subhan,
34705412,M. Shah,
144888273,Avar-Lehel Dénes,
6490495,Levente-Péter Kolcsár,
34977159,Edina Török,
4140595,L. Keresztes,
2054687,H. Linder,
38170501,C. R. Hardy,
4074918,M. Wanat,
16092011,T. Mokrzycki,
47641038,L. Bonnet,
40562646,D. Scott,
88441415,B. Elizabeth,
88587366,Medioli,
32909746,C. Petit,
47552318,B. Frier,
144900152,T. Mcginn,
32645872,W. Krzemiński,
6662172,V. Blagoderov,
50437263,D. Azar,
47208020,Elena D. Lukashevich,
5131262,R. Szadziewski,
4960214,S. Wedmann,
87411732,A. Nel,
89939803,François-Marie Collomb,
47861190,A. Waller,
2944726,David B Nicholson,
70083987,Bettelou Los,
1401903169,J. Karwan-Baczewska,
2522503,Denis Roegel,
2819655,T. Kowaltowski,https://www.semanticscholar.org/author/2819655
2201477,Ando Saabas,
1804502,Andrew W. Appel,
1719733,Gang Tan,
1795076,M. Arbib,
1796686,S. Alagic,
2888626,H. Gast,
2786560,Cees Pierik,
145146300,A. Ahmed,
47627050,C. D. Richards,
2136783,K. Swadi,
38703092,D. C. Wang,
2943608,Julia Trieflinger,
2884394,G. Delbianco,
1798439,Aleksandar Nanevski,
2945385,David von Oheimb,
1806236,A. Cerone,
122767622,Didrik Lundberg,
1688396,R. Guanciale,
5337050,A. Lindner,
145017067,F. H. Tang,
145466150,H. Duan,
117776494,C. Pierik,
3272463,P. Kim,
2640854,Kee-Wook Rim,
2896079,Sanjay Baberwal,
49026607,Ben Choi,
92027209,W. Nobauer,
1711887,Sven Helmer,
1809585,G. Moerkotte,
1966627,M. Kardas,
1692148,M. Klonowski,
1922937,Kamil Wolny,
69008698,A. Fill,
6901583,M. Nebel,
144626879,S. Pramanik,
144322831,Q. Xue,
49933139,S. Heinz,
1751206,J. Zobel,
33103953,H. Williams,
87208205,S. Nilsson,
47021242,M. Tikkanen,
3327853,A. Ouksel,
145539681,O. Mayer,
3210893,Vladimir Alekseevich Vatutin,
49511601,Vladimir Gavrilovich Mikhailov,
47734861,C. M. Taylor,
12457830,Zhewei Wei,
2960107,U. Meyer,
144376534,P. Sanders,
1692584,J. F. Sibeyn,
144520779,Santiago Patricio Serendero Sáez,
1801719,R. Pagh,
102200420,M. Śmietana,
1997975,Christos Tryfonopoulos,
2413083,Yannis Drougas,
1398925265,A. Ben-Amram,https://www.semanticscholar.org/author/1398925265
32902704,Michael Vainer,
3343507,Moritz Sinn,
1721919,Christophe Alias,
1733001,A. Darte,
1838186,P. Feautrier,
31897870,Chin Soon Lee,
1705715,M. Codish,
2050842,M. Heizmann,
1700623,N. Jones,
1405690347,Igor Gonopolskiy,
1739925,J. Giesl,
3026707,C. Quinson,
47514353,Dongfeng Chen,https://www.semanticscholar.org/author/47514353
1713262,F. Sadri,https://www.semanticscholar.org/author/1713262
3348563,Tiia J. Salo,https://www.semanticscholar.org/author/3348563
144509437,Alaa Taha Hassan Ahmed,
3158091,Tejaswi Chennubhotla,
3438566,Gayatri Tallur,
2317485,Wejdan Alkaldi,
2938823,Messaouda Fareh,
1735803,Omar Boussaïd,
2269512,R. Chalal,
2668519,Amir Dayyan Borhanian,
1693086,Y. Kinoshita,https://www.semanticscholar.org/author/1693086
145230094,J. Power,https://www.semanticscholar.org/author/145230094
1688962,I. Hasuo,
144698578,R. Gordon,
144694372,A. Power,
81779370,M. Johnson,
40382880,B. Jacobs,
145452473,H. Watanabe,
1990185,Miki Tanaka,
143705107,M. Johnson,
145817111,D. Scott,https://www.semanticscholar.org/author/145817111
1804157,E. Schiller,https://www.semanticscholar.org/author/1804157
2171098,F. Faghih,
1746401,B. Bonakdarpour,
3139332,Thim Strothmann,
3020604,B. Ducourthial,
14510668,Júlia Galandová,
4485368,J. Labuda,
46739546,Samuel Bernard,
2996049,Stéphane Devismes,
3009502,Saba Aflaki,
2354551,Harald Psaier,
1691109,S. Dustdar,
144810491,A. Saifullah,
48250494,S. Bernard,
1763846,O. Ponce,
145648544,P. Falcone,
2718680,Tingyao Jiang,
48934319,Qinghua Li,
94923454,Oskar Lundström,
2056642,M. Raynal,
1822079,I. I. Takhonov,
1697557,T. Masuzawa,
2597267,Katy Paroux,
16192501,Fathiyeh Faghihekhorasani,
70390612,M. Mavronicolas,
2390184,Olga Brukman,
1886895,P. Clauss,https://www.semanticscholar.org/author/1886895
37440949,Guy-René Perrin,https://www.semanticscholar.org/author/37440949
2920348,A. Marongiu,
1781114,P. Palazzari,
1902800,V. Rosato,
1423616328,Matteo Mantovani,
84714777,R. Rizzi,
35844759,M. Mantovani,
46634812,A. D. Tran,
1400138132,S. Arch-int,
1403178417,N. Arch-int,
28324698,Enrico Cominato,
1411436527,Simone Gnani,
1400965327,Emilio Muñoz-Velasco,
3459423,Alexander Shknevsky,
48739778,Yuval Shahar,
3140713,Robert Moskovitch,
144474020,Shyr-Shen Yu,https://www.semanticscholar.org/author/144474020
40374015,T. Moriya,
39470751,I. Kataoka,
47394394,Lu Qing,
3178793,Adam Woryna,
34043035,C. C. Huang,
145771411,M. Casanova,https://www.semanticscholar.org/author/145771411
1737944,P. Bernstein,https://www.semanticscholar.org/author/1737944
48469973,Tianzheng Wang,
144195163,R. Johnson,
2754078,I. Pandis,
1806810,N. Katoh,
1757858,T. Kameda,
1682862,H. Schmid,https://www.semanticscholar.org/author/1682862
49547631,T. Harris,
37026706,K. Fraser,
50682587,I. Battiato,
34400470,Koray Yanik,
1684327,David N. Jansen,
2479157,I. Meinecke,
153875087,I. Fichtner,
3241458,Christian Mathissen,
39730700,Doreen Götze,
2735651,S. Märcker,
34711409,Christoph Teichmann,
40286742,G. Liu,
47316675,Ines Marusic,
143823227,Jonathan May,
34891524,B. Borchardt,
2284787,V. Strassen,https://www.semanticscholar.org/author/2284787
145466551,M. Stam,
144830983,Y. Mansour,
1711558,P. Tiwari,
2918044,M. Singer,
1729473,M. Karpinski,
145406251,Gabriela Jeronimo,
3289499,T. Krick,
1883653,Juan Sabia,
2758342,M. Sombra,
50065247,J. Cohen,https://www.semanticscholar.org/author/50065247
13295674,M. Roth,https://www.semanticscholar.org/author/13295674
1456982756,Nai-Kuan Tsao,
144327667,A. Venkatesh,
1796412,M. Cenk,
145324292,M. A. Hasan,
52081643,Alexandr P. Tariov,
2473959,Marek Gliszczynski,
37790069,Weiren Yu,
40452244,Qing Zhang,
1782910,Jiajin Le,
2010984,F. Diedrich,
1786453,Sami Sebastian Brandt,
40059250,L. Cabrera,
37628407,Luís Felipe,
71193805,Sivaramakrishnan Kasiviswanathan,
2757262,J. Johnson,
1697844,W. Krandick,
2397085,A. Ruslanov,
2370537,Quey-Liang Kao,
2720110,Che-Rung Lee,
2604448,P. Ragde,https://www.semanticscholar.org/author/2604448
1793339,Sebastian Ordyniak,
8867084,D. Paulusma,
2026220329,Serge Gaspers,
2213120,J. Fichte,
1806554,M. Samer,
153391649,J. Turner,
40005254,C. Galván,
3127055,R. L. López,
47394751,I. Martínez,
2365849,Stephan Kottler,
2501782,C. Sinz,
1861575,K. Unterauer,https://www.semanticscholar.org/author/1861575
2316298,Jonathan Derryberry,
2575333,Erwan Faou,
2671621,C. Lubich,
3174627,M. Clint,https://www.semanticscholar.org/author/3174627
34284623,Brandon Bohrer,
9137125,D. Gries,
2918593,X. Chen,
32085780,Michael Delisi,
143859594,G. Gopalakrishnan,
144324183,C. Chou,
1722943,J. Jürjens,
52361568,R. P. Mallon,
2970471,John Wickerson,
1681465,D. Luckham,
1731817,N. Suzuki,
32635404,S. Chand,
40237376,Y. Liu,
34762443,S. Ray,
148072414,S. Katz,
2185157,R. Sanders,
1721976,Ø. Haugen,
122022218,A. Platzer,
1688348,S. Ray,
1744149,W. Hunt,
144331488,J. Matthews,
12725412,J. Moore,
143733273,C. Wrathall,https://www.semanticscholar.org/author/143733273
50640398,R. M. Wharton,https://www.semanticscholar.org/author/50640398
3099783,Peter Schlichtiger,https://www.semanticscholar.org/author/3099783
49695278,V. Baranov,
1398811200,F. Pena-Pereira,
15209606,Regina M B O Duarte,
145310406,A. Duarte,
3003703,Theodoros Aslanidis,
36142363,V. Grosomanidis,
5407465,K. Karakoulas,
5059463,A. Chatzisotiriou,
5762483,Saeed Mohamadzade Namin,
90065195,Asma Moeinadini,
11340993,Seyed Massoud Madjdzadeh,
88360593,Beata Kuziemska,
93657233,Paulina Klej,
93775288,Joanna Trębicka,
1400861382,M. Zgorzalewicz-Stachowiak,
84340490,Krystyna Zeńczak,
81896015,Lucyna Tomczewska,
49647486,Z. Bartkowiak,
4743430,R. Aalbu,
48962083,A. D. Smith,
11032448,K. Kanda,
145033936,Patrice Bouchard,
2974708,P. Bulychev,https://www.semanticscholar.org/author/2974708
145024168,A. David,https://www.semanticscholar.org/author/145024168
47949585,Guangyuan Li,https://www.semanticscholar.org/author/47949585
2081853,Morgane Estiévenart,
49941562,N. Sznajder,
2679297,Junke Li,
49415476,Yujun Wang,
48089133,T. Wan,
143943271,D. Ramesh,
145915876,C. Kumar,
1403505226,Kumar Bitthal,
34174423,Harshit Gupta,
2750089,K. Singh,
1795632,Lukás Holík,https://www.semanticscholar.org/author/1795632
1803982,Ondrej Lengál,https://www.semanticscholar.org/author/1803982
31647143,Cong Quy Trinh,https://www.semanticscholar.org/author/31647143
144232081,R. Almeida,
47616135,Chris Curry,
2685604,Q. Le,
143826671,D. Park,
46326709,S. Saha,
4489926,P. Garg,
1782816,Adam Rogalewicz,
1764934,Jirí Simácek,
153019693,Dennis Nolte,
40915925,V. Malík,
1875703,Martin Hruska,
83651474,H. Franzén,
2107692,Marc Brockschmidt,
1790059,Y. Chen,
145761556,B. Cook,
143967473,P. Kohli,
36346324,Siddharth Krishna,
1725299,Daniel Tarlow,
47297198,H. Zhu,
2869954,R. Piskac,
49344498,Ricardo Manuel de Oliveira Almeida,
34653619,P. Ferrara,
34731212,Milos Novácek,
49127859,Christopher Curry,
1707325,S. Gorlatch,https://www.semanticscholar.org/author/1707325
34882422,H. Bischof,
1921490,Emanuel Kitzelmann,
38842577,M. Alt,
144352393,J. Fischer,
1769514,Thomas Nitsche,
117800635,Joseph Windows,
2148803,N. Winstanley,
25657468,B. Alexander,
40536453,S. Priebe,
2029070,Adriana Mihaela Guran,
2606257,M. Saarinen,https://www.semanticscholar.org/author/2606257
2446912,C. V. Reeuwijk,
144680288,H. Bal,
1717756,K. Langendoen,
144826080,A. Thomson,
50036413,James L. Perry,
145045936,A. Middelkoop,
2218155,Christian Rosenke,
145868588,D. Sokolov,
143645645,M. Heiner,
2744861,C. Mahulea,
46261047,Danjiang Zhu,
2118596,S. Yao,
120952574,Chonghao Xu,
1706294,M. Stehr,
2918263,Minyoung Kim,
145604636,T. McCarthy,
1787701,A. Brogi,
2680965,Sara Corfini,
4929714,D. Xiang,
